41753115,40412531,34725009,红双喜 双鱼,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl4_08.gif
48939723,46941061,34725009,马利（Maries）,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl3_03.gif
49440663,46941061,34725009,玛丽,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl2_02.gif
49470325,46941061,34725009,美术用品,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl_05.gif
52496731,46941061,34725009,中华,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl3_05.gif
54765645,53116997,34725009,英雄,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl2_04.gif
62439285,53116997,34725009,万能通,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl2_07.gif
63266405,53116997,34725009,辉柏嘉橡皮 铅笔系列,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl4_02.gif
65189267,53116997,34725009,健桦,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl3_06.gif
100235906,69975935,34725009,一得阁,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl3_08.gif
101154990,69975935,34725009,其他品牌类,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl5_07.gif
103588138,69975935,34725009,日本（marvy）美辉牌水性马克笔,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl3_09.gif
108184758,69975935,34725009,=== 特价专区 ===,""
117017726,111117717,34725009,会军,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl5_06.gif
121604354,111117717,34725009,韩国MomAmi（慕那美）,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl3_10.gif
125432987,111117717,34725009,马可（MARCO）,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl3_04.gif
126232722,111117717,34725009,捷佳,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl4_05.gif
134261953,131026317,34725009,优酷,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl_10.gif
138843146,131026317,34725009,三和,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl3_07.gif
157421037,131026317,34725009,财会用品,http://disk.2pb.cn/myfile/xlqx/xlqx/xlqx_fl_02.gif
157566642,131026317,34725009,计数器,http://www.coudoudou.com/showcount.aspx?id=136731
218663114,218663113,34725009,象棋/围棋/五子棋/跳棋/军旗,""
218663115,218663113,34725009,地球仪/口琴/竖笛,""
218663116,218663113,34725009,南孚电池/插线板,""
218663117,218663113,34725009,奥文素描纸/艺星/速写本/画袋,""
235449137,218665392,34725009,二手车,http://img01.taobaocdn.com/imgextra/i1/66392629/T2tMJlXalcXXXXXXXX_!!66392629.jpg
236211980,218665392,34725009,途邦,http://img04.taobaocdn.com/imgextra/i4/66392629/T2nNRlXnhXXXXXXXXX_!!66392629.jpg
253894720,218665392,34725009,==超值包邮套装==,""
255263975,218665392,34725009,联众迪士尼握笔器,""
266863591,266863580,34725009,得力/桌面办公文具,http://c6.images22.51img1.com/6000/xstx1234/64ea3e8a85feca9f0df017b7f1dd76d1.jpg
266863623,266863580,34725009,得力/办公电子用品,http://cc.images22.51img1.com/6000/xstx1234/c1616e7167091c63956184abb6c640d0.jpg
266863626,266863580,34725009,得力/书写工具,http://cb.images22.51img1.com/6000/xstx1234/baf4518fde0d12fe34ff8c2adee903e4.jpg
266863633,266863580,34725009,得力/纸制品,http://c6.images22.51img1.com/6000/xstx1234/656ccbf91e3f1bf5cb336b83d25c4d59.jpg
266863654,266863644,34725009,得力/商用机器,http://c9.images22.51img1.com/6000/xstx1234/9e390b3649b467a04da25a868062ba25.jpg

"42463892","0","33387092","畅销推荐","http://img02.taobaocdn.com/imgextra/i2/28042808/T2QhNuXhxXXXXXXXXX_!!28042808.jpg"
"270093270","0","33387092","一元换购！","http://img01.taobaocdn.com/imgextra/i1/28042808/T2CNNuXiXXXXXXXXXX_!!28042808.jpg"
"48066018","0","33387092","唇膏‖护手‖体乳||沐浴","http://img03.taobaocdn.com/imgextra/i3/28042808/T2wp8qXeFaXXXXXXXX_!!28042808.jpg"
"222689488","0","33387092","问题肌肤","http://img04.taobaocdn.com/imgextra/i4/28042808/T2ufVqXfNXXXXXXXXX_!!28042808.jpg"
"48064128","0","33387092","洁面‖卸妆‖去角质","http://img01.taobaocdn.com/imgextra/i1/28042808/T2lp0qXnNaXXXXXXXX_!!28042808.jpg"
"37625234","0","33387092","香水‖指甲‖防蚊","http://img02.taobaocdn.com/imgextra/i2/28042808/T2gVRqXf8bXXXXXXXX_!!28042808.jpg"
"48066678","0","33387092","==口腔护理","http://img02.taobaocdn.com/imgextra/i2/28042808/T2LfRqXilXXXXXXXXX_!!28042808.jpg"
"14455764","0","33387092","欧美品牌","http://img04.taobaocdn.com/imgextra/i4/28042808/T22fRqXhBXXXXXXXXX_!!28042808.jpg"
"30775186","0","33387092","Burt's Bees 小蜜蜂","http://img03.taobaocdn.com/imgextra/i3/28042808/T2bGlqXilXXXXXXXXX_!!28042808.jpg"
"48071064","0","33387092","Cetaphil 丝塔芙洁面","http://img03.taobaocdn.com/imgextra/i3/28042808/T2TqhqXjxXXXXXXXXX_!!28042808.jpg"
"107877903","0","33387092","Clinique 倩碧","http://img03.taobaocdn.com/imgextra/i3/28042808/T2qWhqXkVXXXXXXXXX_!!28042808.jpg"
"107866794","0","33387092","Crabtree Evel瑰柏翠","http://img01.taobaocdn.com/imgextra/i1/28042808/T2JWdqXm8XXXXXXXXX_!!28042808.jpg"
"107888693","0","33387092","D H C","http://img01.taobaocdn.com/imgextra/i1/28042808/T2jatqXahbXXXXXXXX_!!28042808.jpg"
"54733766","0","33387092","Dove 多芬","http://img03.taobaocdn.com/imgextra/i3/28042808/T2fGtqXaxbXXXXXXXX_!!28042808.jpg"
"107897818","0","33387092","HR 赫莲娜","http://img01.taobaocdn.com/imgextra/i1/28042808/T2EqpqXcRbXXXXXXXX_!!28042808.jpg"
"14455926","0","33387092","Kiehl's 契尔氏","http://img01.taobaocdn.com/imgextra/i1/28042808/T2oapqXdFbXXXXXXXX_!!28042808.jpg"
"107891615","0","33387092","Maybelline 美宝莲","http://img02.taobaocdn.com/imgextra/i2/28042808/T2EGlqXglbXXXXXXXX_!!28042808.jpg"
"70493950","0","33387092","Origins 品木宣言","http://img02.taobaocdn.com/imgextra/i2/28042808/T2_qhqXhNbXXXXXXXX_!!28042808.jpg"
"154307886","0","33387092","Sally hansen","http://img01.taobaocdn.com/imgextra/i1/28042808/T2fW4qXXJXXXXXXXXX_!!28042808.jpg"
14455828,14455764,33387092,AA网(英国芳疗),http://img03.taobaocdn.com/imgextra/i3/28042808/T2FqpqXdtXXXXXXXXX_!!28042808.jpg
14455840,14455764,33387092,BOBBI BROWN彩妆,http://img03.taobaocdn.com/imgextra/i3/28042808/T26qhqXiJXXXXXXXXX_!!28042808.jpg
14455870,14455764,33387092,Borghes 贝佳斯,http://img02.taobaocdn.com/imgextra/i2/28042808/T2fapqXe0XXXXXXXXX_!!28042808.jpg
14455912,14455764,33387092,Clarins 娇韵诗,http://img02.taobaocdn.com/imgextra/i2/28042808/T2RWdqXmNXXXXXXXXX_!!28042808.jpg
14456302,14455926,33387092,Laneige 兰芝,http://img03.taobaocdn.com/imgextra/i3/28042808/T2VGlqXfBbXXXXXXXX_!!28042808.jpg
15337576,14455926,33387092,Thayers 金缕梅,http://img03.taobaocdn.com/imgextra/i3/28042808/T2Aq0qXbRXXXXXXXXX_!!28042808.jpg
16899896,14455926,33387092,包邮专区,http://img01.taobaocdn.com/imgextra/i1/28042808/T2VxNuXhhXXXXXXXXX_!!28042808.jpg
30775122,14455926,33387092,Palladio 米散粉,http://img03.taobaocdn.com/imgextra/i3/28042808/T2JahqXjdbXXXXXXXX_!!28042808.jpg
32143366,30775186,33387092,Kose 高丝 雪肌精,http://img03.taobaocdn.com/imgextra/i3/28042808/T2sGpqXdtbXXXXXXXX_!!28042808.jpg
34148694,30775186,33387092,Shu-uemura 植村秀,http://img01.taobaocdn.com/imgextra/i1/28042808/T2GW0qXbxXXXXXXXXX_!!28042808.jpg
34890474,30775186,33387092,纤体‖塑形‖脱毛,http://img03.taobaocdn.com/imgextra/i3/28042808/T2ApRqXeNbXXXXXXXX_!!28042808.jpg
35436480,30775186,33387092,Neutrogena 露得清,http://img01.taobaocdn.com/imgextra/i1/28042808/T2xGlqXgBbXXXXXXXX_!!28042808.jpg
39396180,37625234,33387092,EL 雅诗兰黛,http://img03.taobaocdn.com/imgextra/i3/28042808/T22qpqXbBbXXXXXXXX_!!28042808.jpg
40395742,37625234,33387092,L'oreal 欧莱雅,http://img03.taobaocdn.com/imgextra/i3/28042808/T2fqpqXedbXXXXXXXX_!!28042808.jpg
40845374,37625234,33387092,M A C 专业彩妆,http://img02.taobaocdn.com/imgextra/i2/28042808/T2QqlqXfJbXXXXXXXX_!!28042808.jpg
42459710,37625234,33387092,Elizabeth Arden雅顿,http://img02.taobaocdn.com/imgextra/i2/28042808/T2WWpqXbNbXXXXXXXX_!!28042808.jpg
42465590,42463892,33387092,防晒‖修复‖吸油,http://img02.taobaocdn.com/imgextra/i2/28042808/T2AVNqXitbXXXXXXXX_!!28042808.jpg
42466088,42463892,33387092,JU JU 温和抗敏,http://img02.taobaocdn.com/imgextra/i2/28042808/T2xWpqXc8bXXXXXXXX_!!28042808.jpg
42466696,42463892,33387092,新品上架,http://img01.taobaocdn.com/imgextra/i1/28042808/T2LNNuXhJXXXXXXXXX_!!28042808.jpg
45063890,42463892,33387092,LA MER 海蓝之谜,http://img01.taobaocdn.com/imgextra/i1/28042808/T2.alqXeJbXXXXXXXX_!!28042808.jpg
48064748,48064128,33387092,面膜‖鼻膜‖去黑头,http://img02.taobaocdn.com/imgextra/i2/28042808/T29VVqXo0aXXXXXXXX_!!28042808.jpg
48064980,48064128,33387092,化妆水‖花水‖喷雾,http://img03.taobaocdn.com/imgextra/i3/28042808/T2zX0qXmVaXXXXXXXX_!!28042808.jpg
48065776,48064128,33387092,乳液‖面霜‖精油‖精华,http://img01.taobaocdn.com/imgextra/i1/28042808/T2hV8qXfpaXXXXXXXX_!!28042808.jpg
48065874,48064128,33387092,眼霜‖眼膜‖护眼液,http://img02.taobaocdn.com/imgextra/i2/28042808/T2UXVqXXRbXXXXXXXX_!!28042808.jpg
48066112,48066018,33387092,隔离‖粉底‖遮暇膏,http://img02.taobaocdn.com/imgextra/i2/28042808/T24FRqXddbXXXXXXXX_!!28042808.jpg
48066316,48066018,33387092,粉饼‖湿粉‖蜜散粉,http://img04.taobaocdn.com/imgextra/i4/28042808/T2OpRqXd4bXXXXXXXX_!!28042808.jpg
48066378,48066018,33387092,眉笔‖眼线‖睫毛膏,http://img01.taobaocdn.com/imgextra/i1/28042808/T2EXVqXaNbXXXXXXXX_!!28042808.jpg
48066470,48066018,33387092,唇彩‖?诤臁臁塾?,http://img04.taobaocdn.com/imgextra/i4/28042808/T2tVVqXbpbXXXXXXXX_!!28042808.jpg
48066902,48066678,33387092,==套装优惠产品,http://img02.taobaocdn.com/imgextra/i2/28042808/T2kvVqXgpXXXXXXXXX_!!28042808.jpg
48067180,48066678,33387092,化妆包‖化妆刷‖化妆棉,http://img04.taobaocdn.com/imgextra/i4/28042808/T2hpVqXcdbXXXXXXXX_!!28042808.jpg
48068422,48066678,33387092,小工具‖洗面扑‖,http://img02.taobaocdn.com/imgextra/i2/28042808/T2A2VqXflXXXXXXXXX_!!28042808.jpg
48068890,48066678,33387092,洗发‖护发‖造型,http://img01.taobaocdn.com/imgextra/i1/28042808/T25p4qXglaXXXXXXXX_!!28042808.jpg
48095982,48071064,33387092,男士护肤,http://img03.taobaocdn.com/imgextra/i3/28042808/T2TLRqXhVXXXXXXXXX_!!28042808.jpg
50909928,48071064,33387092,R M K,http://img04.taobaocdn.com/imgextra/i4/28042808/T2kq4qXXpXXXXXXXXX_!!28042808.jpg
54732918,48071064,33387092,NYR、NF 精油品牌,http://img03.taobaocdn.com/imgextra/i3/28042808/T2EvRqXiNXXXXXXXXX_!!28042808.jpg
54732998,48071064,33387092,台湾护肤◆羽西,http://img03.taobaocdn.com/imgextra/i3/28042808/T2eLVqXgJXXXXXXXXX_!!28042808.jpg
54734106,54733766,33387092,Bioderma 贝德码,http://img02.taobaocdn.com/imgextra/i2/28042808/T2mGlqXhRXXXXXXXXX_!!28042808.jpg
54979440,54733766,33387092,Fresh 法国贵族,http://img02.taobaocdn.com/imgextra/i2/28042808/T2SqpqXb4bXXXXXXXX_!!28042808.jpg
58819134,54733766,33387092,Guerlain 娇兰,http://img02.taobaocdn.com/imgextra/i2/28042808/T2JWpqXcpbXXXXXXXX_!!28042808.jpg
63327698,54733766,33387092,DIOR 迪奥,http://img01.taobaocdn.com/imgextra/i1/28042808/T2pWtqXX0bXXXXXXXX_!!28042808.jpg
102470555,70493950,33387092,SKIN79热卖BB霜,http://img02.taobaocdn.com/imgextra/i2/28042808/T27G0qXaXXXXXXXXXX_!!28042808.jpg
107862183,70493950,33387092,Benefit 贝玲妃,http://img04.taobaocdn.com/imgextra/i4/28042808/T2uapqXeXXXXXXXXXX_!!28042808.jpg
107862386,70493950,33387092,Decleor/思妍丽,http://img01.taobaocdn.com/imgextra/i1/28042808/T2batqXaVbXXXXXXXX_!!28042808.jpg
107866793,70493950,33387092,CARMEX 唇膏,http://img02.taobaocdn.com/imgextra/i2/28042808/T2fahqXlpXXXXXXXXX_!!28042808.jpg
107868061,107866794,33387092,THE BODY SHOP,http://img02.taobaocdn.com/imgextra/i2/28042808/T2tG0qXb8XXXXXXXXX_!!28042808.jpg
107868062,107866794,33387092,雅漾薇姿◆药妆,http://img01.taobaocdn.com/imgextra/i1/28042808/T2w2RqXjlXXXXXXXXX_!!28042808.jpg
107868063,107866794,33387092,SANA 温和抗敏,http://img03.taobaocdn.com/imgextra/i3/28042808/T2_W0qXX4XXXXXXXXX_!!28042808.jpg
107876768,107866794,33387092,YSL / 圣罗兰,http://img04.taobaocdn.com/imgextra/i4/28042808/T2gG0qXcFXXXXXXXXX_!!28042808.jpg
107877904,107877903,33387092,Lancome 兰蔻,http://img01.taobaocdn.com/imgextra/i1/28042808/T23qlqXfdbXXXXXXXX_!!28042808.jpg
107880466,107877903,33387092,Etude 爱丽,http://img03.taobaocdn.com/imgextra/i3/28042808/T27WpqXbhbXXXXXXXX_!!28042808.jpg
107880467,107877903,33387092,Nuxe/欧树,http://img02.taobaocdn.com/imgextra/i2/28042808/T2pqlqXg0bXXXXXXXX_!!28042808.jpg
107880468,107877903,33387092,Shiseido 资生堂,http://img01.taobaocdn.com/imgextra/i1/28042808/T2Na0qXbdXXXXXXXXX_!!28042808.jpg
107889785,107888693,33387092,其他品牌,http://img02.taobaocdn.com/imgextra/i2/28042808/T29LRqXhXXXXXXXXXX_!!28042808.jpg
107889983,107888693,33387092,Base Formula 芦荟胶,http://img04.taobaocdn.com/imgextra/i4/28042808/T21qlqXf8XXXXXXXXX_!!28042808.jpg
107890546,107888693,33387092,婵真 银杏洗,http://img02.taobaocdn.com/imgextra/i2/28042808/T2GWNqXlVXXXXXXXXX_!!28042808.jpg
107890913,107888693,33387092,Sisley 希思黎,http://img02.taobaocdn.com/imgextra/i2/28042808/T21G0qXapXXXXXXXXX_!!28042808.jpg
107892111,107891615,33387092,Anna sui 安娜苏,http://img03.taobaocdn.com/imgextra/i3/28042808/T2ZGpqXcxXXXXXXXXX_!!28042808.jpg
107892372,107891615,33387092,Schwarzkopf施华蔻,http://img04.taobaocdn.com/imgextra/i4/28042808/T2Sq0qXaRXXXXXXXXX_!!28042808.jpg
107892757,107891615,33387092,ROHTO 肌研,http://img04.taobaocdn.com/imgextra/i4/28042808/T27qdqXlhbXXXXXXXX_!!28042808.jpg
107895350,107891615,33387092,Biotherm 碧欧泉,http://img01.taobaocdn.com/imgextra/i1/28042808/T2yGlqXhlXXXXXXXXX_!!28042808.jpg
107900401,107897818,33387092,Oshadhi 德国0家,http://img01.taobaocdn.com/imgextra/i1/28042808/T2VWhqXitbXXXXXXXX_!!28042808.jpg
107901350,107897818,33387092,Revlon/露华浓,http://img02.taobaocdn.com/imgextra/i2/28042808/T2uWhqXjNbXXXXXXXX_!!28042808.jpg
108509249,107897818,33387092,威娜/TIGI 头发造型,http://img03.taobaocdn.com/imgextra/i3/28042808/T2nq0qXcpXXXXXXXXX_!!28042808.jpg
108510564,107897818,33387092,Badger 贝吉獾,http://img01.taobaocdn.com/imgextra/i1/28042808/T2OWlqXgBXXXXXXXXX_!!28042808.jpg
166181740,154307886,33387092,Coppertone/水宝宝,http://img04.taobaocdn.com/imgextra/i4/28042808/T2HWhqXj8XXXXXXXXX_!!28042808.jpg
183917378,154307886,33387092,我的美丽日记,http://img04.taobaocdn.com/imgextra/i4/28042808/T2batqXbFXXXXXXXXX_!!28042808.jpg
184017217,154307886,33387092,MISSHA 热卖BB霜,http://img02.taobaocdn.com/imgextra/i2/28042808/T2KGlqXf4bXXXXXXXX_!!28042808.jpg
210092033,154307886,33387092,CHANEL/香奈儿,http://img02.taobaocdn.com/imgextra/i2/28042808/T2yGdqXnFXXXXXXXXX_!!28042808.jpg
240855730,222689488,33387092,Fruit of theEarth芦荟胶,http://img02.taobaocdn.com/imgextra/i2/28042808/T2OWpqXcdbXXXXXXXX_!!28042808.jpg
253368345,222689488,33387092,CANUS 肯拿士,http://img03.taobaocdn.com/imgextra/i3/28042808/T24adqXmdXXXXXXXXX_!!28042808.jpg
257803007,222689488,33387092,情迷巧克力,http://img02.taobaocdn.com/imgextra/i2/28042808/T2aaXqXmBXXXXXXXXX_!!28042808.jpg
258682728,222689488,33387092,Max factor蜜丝佛陀,http://img03.taobaocdn.com/imgextra/i3/28042808/T2w08qXhhaXXXXXXXX_!!28042808.jpg
270093271,270093270,33387092,VIP专区,http://img04.taobaocdn.com/imgextra/i4/28042808/T2qqhtXihXXXXXXXXX_!!28042808.jpg
